gender,enrolled_university,education_level,experience,company_size,company_type,last_new_job,city,city_development_index,relevent_experience,major_discipline,training_hours,target
1.0,0.0,2.0,4.0,4.0,2.0,0.0,64,0.624,0,0,70,0.0
1.0,0.0,3.0,9.0,3.0,2.0,1.0,5,0.92,1,5,53,0.0
1.0,0.0,2.0,3.0,4.0,2.0,1.0,55,0.878,1,0,5,0.0
1.0,0.0,4.0,16.0,3.0,2.0,1.0,112,0.923,1,5,96,0.0
1.0,0.0,3.0,10.0,8.0,2.0,1.0,5,0.92,1,5,45,0.0
1.0,0.0,3.0,15.0,8.0,2.0,1.0,5,0.92,1,5,18,1.0
1.0,0.0,3.0,7.0,3.0,3.0,1.0,64,0.624,1,5,130,0.0
1.0,0.0,3.0,12.0,8.0,2.0,5.0,70,0.939,1,5,64,1.0
1.0,1.0,2.0,2.0,4.0,2.0,2.0,13,0.926,0,0,52,0.0
1.0,0.0,3.0,5.0,4.0,2.0,1.0,64,0.624,0,5,50,0.0
1.0,1.0,3.0,3.0,3.0,2.0,1.0,48,0.91,1,3,164,0.0
1.0,0.0,3.0,7.0,2.0,2.0,3.0,64,0.624,1,5,17,1.0
1.0,0.0,2.0,2.0,3.0,2.0,1.0,58,0.512,0,0,156,1.0
1.0,0.0,3.0,5.0,2.0,2.0,3.0,49,0.92,1,5,34,0.0
1.0,0.0,3.0,7.0,8.0,2.0,3.0,64,0.624,1,5,270,1.0
1.0,1.0,2.0,5.0,8.0,2.0,2.0,70,0.939,1,0,66,0.0
1.0,0.0,3.0,4.0,3.0,2.0,1.0,13,0.926,1,5,86,0.0
1.0,0.0,4.0,10.0,4.0,2.0,2.0,5,0.92,1,5,64,0.0
1.0,0.0,4.0,9.0,3.0,2.0,1.0,99,0.884,1,5,12,0.0
1.0,0.0,3.0,17.0,1.0,2.0,5.0,48,0.91,1,5,20,0.0
0.0,0.0,4.0,7.0,3.0,2.0,1.0,49,0.92,1,5,146,0.0
1.0,0.0,3.0,6.0,1.0,4.0,1.0,30,0.897,1,5,260,0.0
0.0,1.0,2.0,0.0,5.0,2.0,0.0,30,0.897,0,0,40,0.0
1.0,1.0,3.0,5.0,8.0,2.0,0.0,77,0.7759999999999999,1,5,42,0.0
1.0,1.0,2.0,2.0,2.0,2.0,2.0,13,0.926,0,0,50,0.0
1.0,0.0,3.0,6.0,4.0,2.0,0.0,24,0.527,1,5,17,1.0
1.0,2.0,3.0,8.0,6.0,2.0,2.0,64,0.624,1,5,40,1.0
1.0,0.0,4.0,10.0,3.0,2.0,1.0,2,0.887,1,5,155,0.0
1.0,0.0,3.0,21.0,6.0,3.0,5.0,99,0.884,1,5,24,1.0
0.0,0.0,3.0,5.0,6.0,2.0,5.0,74,0.893,0,3,54,0.0
1.0,0.0,4.0,21.0,8.0,2.0,2.0,13,0.926,1,5,139,0.0
1.0,0.0,3.0,10.0,3.0,2.0,1.0,64,0.624,1,5,330,0.0
1.0,1.0,3.0,5.0,6.0,2.0,1.0,49,0.92,0,5,9,0.0
1.0,1.0,4.0,16.0,4.0,2.0,4.0,49,0.92,0,5,72,1.0
0.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,3,116,0.0
1.0,0.0,3.0,6.0,2.0,2.0,2.0,47,0.843,1,5,220,0.0
1.0,1.0,4.0,10.0,8.0,1.0,2.0,5,0.92,0,5,6,1.0
1.0,1.0,3.0,12.0,2.0,2.0,5.0,64,0.624,1,5,21,1.0
1.0,0.0,3.0,8.0,2.0,2.0,1.0,11,0.55,1,5,26,1.0
1.0,1.0,4.0,8.0,8.0,2.0,1.0,5,0.92,0,5,32,0.0
1.0,0.0,3.0,5.0,6.0,2.0,5.0,5,0.92,0,0,43,0.0
1.0,0.0,2.0,11.0,8.0,2.0,3.0,5,0.92,0,0,104,0.0
1.0,1.0,2.0,9.0,3.0,2.0,1.0,31,0.836,1,0,58,0.0
1.0,0.0,4.0,21.0,3.0,2.0,1.0,74,0.893,1,5,40,0.0
1.0,0.0,3.0,3.0,3.0,2.0,2.0,64,0.624,1,5,100,1.0
1.0,1.0,3.0,6.0,4.0,2.0,1.0,49,0.92,1,5,32,1.0
1.0,1.0,2.0,2.0,4.0,2.0,2.0,47,0.843,0,0,48,0.0
1.0,0.0,4.0,13.0,6.0,2.0,1.0,105,0.83,1,5,157,0.0
1.0,0.0,4.0,9.0,3.0,2.0,2.0,30,0.897,1,5,39,0.0
2.0,0.0,3.0,21.0,4.0,3.0,5.0,5,0.92,1,6,34,1.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,5,30,0.0
1.0,0.0,3.0,17.0,3.0,2.0,1.0,94,0.802,1,5,170,0.0
1.0,1.0,2.0,6.0,3.0,2.0,1.0,5,0.92,0,0,8,1.0
1.0,0.0,3.0,5.0,8.0,2.0,4.0,64,0.624,1,5,15,1.0
1.0,0.0,3.0,12.0,8.0,2.0,5.0,5,0.92,1,5,141,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,30,0.897,1,0,52,0.0
1.0,0.0,3.0,5.0,4.0,2.0,5.0,5,0.92,1,5,138,0.0
1.0,0.0,4.0,12.0,7.0,2.0,1.0,4,0.804,1,5,111,0.0
1.0,0.0,4.0,21.0,5.0,2.0,3.0,30,0.897,1,5,54,0.0
1.0,1.0,3.0,0.0,3.0,2.0,1.0,11,0.55,0,0,46,0.0
1.0,1.0,2.0,6.0,4.0,2.0,0.0,48,0.91,0,0,78,0.0
1.0,0.0,3.0,21.0,8.0,2.0,2.0,103,0.939,1,5,21,0.0
1.0,0.0,4.0,11.0,4.0,2.0,2.0,5,0.92,1,5,18,1.0
1.0,0.0,4.0,17.0,4.0,5.0,5.0,5,0.92,0,5,38,0.0
1.0,0.0,1.0,13.0,1.0,3.0,4.0,103,0.939,1,0,32,1.0
1.0,1.0,4.0,3.0,4.0,2.0,0.0,64,0.624,0,5,23,0.0
1.0,0.0,3.0,5.0,8.0,2.0,1.0,83,0.762,1,5,18,0.0
1.0,0.0,3.0,15.0,3.0,3.0,1.0,83,0.762,1,5,88,0.0
1.0,0.0,2.0,21.0,3.0,2.0,5.0,70,0.939,1,0,92,0.0
0.0,0.0,3.0,17.0,1.0,3.0,1.0,48,0.91,1,5,256,0.0
1.0,0.0,3.0,10.0,4.0,2.0,3.0,5,0.92,1,5,258,0.0
1.0,0.0,3.0,10.0,2.0,3.0,1.0,101,0.754,1,5,161,0.0
1.0,0.0,4.0,9.0,5.0,1.0,1.0,45,0.769,1,5,38,0.0
1.0,0.0,3.0,4.0,2.0,3.0,1.0,49,0.92,1,5,102,0.0
1.0,0.0,3.0,5.0,3.0,3.0,1.0,11,0.55,1,5,146,1.0
1.0,0.0,4.0,11.0,4.0,2.0,1.0,99,0.884,1,5,106,0.0
1.0,0.0,3.0,16.0,8.0,2.0,4.0,5,0.92,1,5,76,1.0
1.0,0.0,3.0,4.0,1.0,6.0,2.0,64,0.624,1,5,12,1.0
1.0,0.0,3.0,8.0,5.0,2.0,4.0,3,0.5579999999999999,1,0,82,0.0
1.0,2.0,4.0,21.0,8.0,2.0,5.0,48,0.91,0,5,26,0.0
0.0,0.0,3.0,21.0,8.0,2.0,2.0,5,0.92,0,5,5,0.0
1.0,0.0,4.0,21.0,2.0,2.0,5.0,13,0.926,1,5,60,0.0
1.0,0.0,2.0,5.0,8.0,2.0,5.0,13,0.926,0,0,46,0.0
1.0,2.0,3.0,6.0,4.0,3.0,1.0,102,0.579,1,5,17,1.0
1.0,1.0,3.0,15.0,4.0,2.0,5.0,70,0.939,1,5,28,0.0
1.0,0.0,3.0,1.0,6.0,2.0,1.0,114,0.925,1,5,116,1.0
1.0,1.0,3.0,3.0,3.0,2.0,0.0,116,0.698,1,5,52,0.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,5,0.92,1,5,222,0.0
1.0,0.0,3.0,3.0,1.0,2.0,1.0,5,0.92,1,4,67,0.0
1.0,0.0,4.0,16.0,4.0,2.0,2.0,91,0.913,1,5,80,0.0
1.0,0.0,1.0,0.0,3.0,3.0,0.0,99,0.884,0,0,35,0.0
1.0,0.0,4.0,0.0,3.0,2.0,0.0,104,0.698,0,0,41,0.0
1.0,1.0,3.0,3.0,2.0,3.0,1.0,48,0.91,0,5,69,1.0
1.0,0.0,4.0,3.0,2.0,2.0,1.0,64,0.624,1,5,64,1.0
1.0,0.0,3.0,9.0,4.0,1.0,3.0,50,0.767,0,6,31,0.0
1.0,0.0,4.0,15.0,2.0,2.0,1.0,5,0.92,1,5,82,0.0
1.0,0.0,3.0,16.0,3.0,2.0,1.0,49,0.92,1,5,61,1.0
1.0,0.0,3.0,15.0,3.0,2.0,1.0,48,0.91,1,1,75,0.0
1.0,0.0,4.0,21.0,5.0,2.0,2.0,95,0.855,1,5,33,0.0
1.0,0.0,3.0,17.0,4.0,2.0,5.0,49,0.92,0,2,61,0.0
1.0,0.0,3.0,17.0,6.0,2.0,2.0,49,0.92,1,5,58,0.0
1.0,1.0,2.0,5.0,5.0,2.0,0.0,66,0.698,0,0,22,0.0
1.0,0.0,3.0,21.0,2.0,2.0,1.0,49,0.92,1,5,138,0.0
1.0,0.0,4.0,1.0,1.0,3.0,1.0,30,0.897,0,5,16,1.0
1.0,0.0,3.0,13.0,8.0,2.0,1.0,64,0.624,1,5,136,1.0
1.0,0.0,4.0,21.0,3.0,2.0,5.0,121,0.949,1,5,91,0.0
1.0,2.0,2.0,10.0,4.0,2.0,1.0,48,0.91,1,0,248,0.0
1.0,0.0,3.0,12.0,1.0,1.0,1.0,41,0.6890000000000001,0,5,117,0.0
1.0,0.0,3.0,12.0,1.0,3.0,1.0,64,0.624,1,5,47,1.0
1.0,0.0,3.0,12.0,2.0,2.0,3.0,5,0.92,1,5,88,0.0
1.0,2.0,5.0,11.0,8.0,2.0,5.0,13,0.926,1,3,56,0.0
1.0,0.0,5.0,1.0,4.0,3.0,1.0,95,0.855,0,3,8,0.0
1.0,0.0,3.0,7.0,5.0,2.0,2.0,5,0.92,1,5,200,0.0
1.0,0.0,1.0,9.0,4.0,2.0,4.0,95,0.855,0,0,62,0.0
1.0,1.0,2.0,0.0,5.0,2.0,1.0,94,0.802,0,0,73,1.0
1.0,1.0,3.0,6.0,3.0,4.0,1.0,113,0.698,1,5,13,1.0
1.0,1.0,3.0,14.0,4.0,5.0,1.0,5,0.92,1,5,47,0.0
1.0,1.0,4.0,10.0,4.0,3.0,5.0,11,0.55,0,5,57,1.0
1.0,0.0,3.0,6.0,4.0,2.0,0.0,49,0.92,0,0,33,0.0
1.0,0.0,3.0,14.0,7.0,2.0,2.0,121,0.949,1,5,174,0.0
1.0,0.0,4.0,21.0,4.0,2.0,5.0,5,0.92,1,5,326,0.0
1.0,0.0,3.0,21.0,3.0,2.0,1.0,5,0.92,1,3,58,0.0
1.0,0.0,4.0,21.0,2.0,2.0,5.0,13,0.926,0,3,47,0.0
1.0,0.0,3.0,2.0,7.0,1.0,1.0,33,0.698,0,3,96,1.0
1.0,0.0,4.0,21.0,6.0,2.0,5.0,5,0.92,1,5,13,0.0
1.0,0.0,3.0,10.0,5.0,2.0,5.0,116,0.698,1,5,43,1.0
0.0,1.0,3.0,3.0,3.0,2.0,3.0,64,0.624,0,5,86,0.0
1.0,0.0,2.0,4.0,4.0,2.0,2.0,24,0.527,1,0,38,0.0
1.0,2.0,2.0,13.0,7.0,2.0,5.0,13,0.926,1,0,34,0.0
1.0,1.0,3.0,4.0,5.0,3.0,1.0,49,0.92,0,5,28,1.0
1.0,1.0,3.0,10.0,4.0,1.0,1.0,5,0.92,0,5,4,0.0
1.0,1.0,4.0,21.0,6.0,1.0,0.0,5,0.92,0,5,29,1.0
1.0,1.0,3.0,6.0,4.0,2.0,5.0,105,0.83,1,5,40,0.0
1.0,0.0,2.0,4.0,1.0,4.0,0.0,65,0.899,1,0,45,0.0
1.0,0.0,3.0,7.0,8.0,2.0,2.0,64,0.624,1,5,24,1.0
1.0,0.0,4.0,21.0,5.0,2.0,5.0,5,0.92,1,5,58,0.0
0.0,0.0,4.0,21.0,4.0,3.0,5.0,5,0.92,1,5,127,0.0
1.0,0.0,4.0,21.0,3.0,2.0,1.0,30,0.897,1,5,43,0.0
1.0,1.0,2.0,3.0,1.0,4.0,0.0,98,0.698,0,0,67,0.0
1.0,0.0,3.0,7.0,4.0,2.0,1.0,4,0.804,1,5,47,0.0
1.0,0.0,2.0,21.0,4.0,2.0,5.0,74,0.893,1,0,12,0.0
1.0,0.0,3.0,5.0,2.0,2.0,1.0,29,0.698,0,5,48,1.0
1.0,2.0,2.0,7.0,6.0,2.0,2.0,101,0.754,1,0,3,1.0
1.0,0.0,3.0,2.0,3.0,2.0,1.0,64,0.624,1,5,53,0.0
1.0,0.0,3.0,12.0,8.0,2.0,0.0,64,0.624,1,5,35,1.0
1.0,0.0,3.0,16.0,6.0,3.0,3.0,117,0.691,1,3,15,0.0
1.0,0.0,4.0,19.0,8.0,2.0,3.0,5,0.92,1,5,46,0.0
1.0,0.0,3.0,9.0,6.0,2.0,1.0,85,0.8959999999999999,1,5,28,0.0
1.0,1.0,3.0,8.0,4.0,4.0,0.0,64,0.624,0,5,31,1.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,6,0.924,1,5,43,0.0
1.0,0.0,4.0,19.0,4.0,3.0,1.0,48,0.91,1,5,60,0.0
1.0,0.0,3.0,12.0,6.0,2.0,1.0,85,0.8959999999999999,0,0,165,1.0
1.0,0.0,4.0,14.0,2.0,2.0,5.0,64,0.624,1,5,97,0.0
1.0,0.0,3.0,5.0,1.0,4.0,1.0,49,0.92,1,5,15,0.0
1.0,0.0,4.0,14.0,4.0,2.0,1.0,48,0.91,1,5,33,0.0
1.0,0.0,3.0,21.0,4.0,2.0,5.0,82,0.89,1,5,22,0.0
1.0,2.0,3.0,9.0,7.0,2.0,1.0,13,0.926,1,5,17,0.0
1.0,0.0,4.0,10.0,3.0,5.0,4.0,30,0.897,1,5,32,0.0
1.0,0.0,3.0,14.0,6.0,2.0,5.0,49,0.92,1,5,80,0.0
1.0,0.0,4.0,15.0,2.0,2.0,1.0,95,0.855,1,5,63,0.0
1.0,0.0,3.0,11.0,3.0,2.0,1.0,101,0.754,1,5,25,1.0
1.0,0.0,3.0,4.0,8.0,2.0,2.0,5,0.92,1,5,102,0.0
1.0,2.0,2.0,4.0,3.0,2.0,1.0,89,0.866,1,0,69,0.0
1.0,0.0,4.0,12.0,4.0,2.0,5.0,95,0.855,1,5,16,0.0
1.0,0.0,3.0,11.0,2.0,4.0,1.0,14,0.789,1,5,35,0.0
1.0,0.0,3.0,9.0,4.0,2.0,3.0,49,0.92,1,5,43,0.0
1.0,0.0,4.0,17.0,3.0,4.0,5.0,1,0.895,1,4,52,0.0
1.0,0.0,5.0,2.0,1.0,4.0,1.0,5,0.92,1,5,26,0.0
1.0,0.0,3.0,10.0,4.0,2.0,2.0,5,0.92,1,5,24,0.0
1.0,0.0,3.0,2.0,5.0,2.0,0.0,64,0.624,0,5,180,1.0
1.0,2.0,3.0,5.0,3.0,2.0,1.0,116,0.698,0,5,20,0.0
1.0,0.0,4.0,17.0,3.0,2.0,3.0,48,0.91,1,5,33,1.0
1.0,0.0,3.0,5.0,4.0,2.0,0.0,13,0.926,0,0,108,0.0
1.0,2.0,4.0,7.0,1.0,2.0,1.0,30,0.897,1,5,232,0.0
1.0,0.0,3.0,16.0,3.0,2.0,5.0,6,0.924,1,6,62,0.0
1.0,0.0,3.0,5.0,2.0,2.0,0.0,6,0.924,0,0,30,0.0
1.0,0.0,3.0,9.0,7.0,2.0,1.0,103,0.939,0,5,74,0.0
1.0,1.0,3.0,4.0,3.0,2.0,1.0,48,0.91,0,5,9,1.0
1.0,0.0,3.0,21.0,7.0,2.0,5.0,48,0.91,1,5,82,0.0
1.0,0.0,3.0,4.0,2.0,3.0,1.0,24,0.527,0,6,79,1.0
1.0,2.0,2.0,5.0,3.0,2.0,1.0,55,0.878,1,0,36,0.0
1.0,0.0,3.0,10.0,4.0,2.0,1.0,4,0.804,1,5,60,0.0
1.0,0.0,4.0,21.0,8.0,2.0,2.0,70,0.939,1,5,40,0.0
1.0,0.0,4.0,21.0,1.0,4.0,1.0,48,0.91,1,5,127,0.0
1.0,0.0,3.0,8.0,4.0,2.0,1.0,39,0.555,1,5,6,1.0
1.0,0.0,3.0,12.0,5.0,2.0,2.0,64,0.624,1,5,10,1.0
1.0,1.0,3.0,8.0,4.0,3.0,2.0,48,0.91,1,5,262,0.0
0.0,1.0,4.0,2.0,7.0,2.0,1.0,64,0.624,0,5,104,1.0
1.0,0.0,2.0,16.0,5.0,2.0,1.0,95,0.855,1,0,28,0.0
0.0,0.0,3.0,9.0,2.0,4.0,0.0,64,0.624,1,5,68,1.0
1.0,0.0,2.0,3.0,3.0,2.0,2.0,5,0.92,0,0,12,0.0
1.0,1.0,3.0,7.0,4.0,3.0,1.0,64,0.624,0,5,110,0.0
1.0,0.0,3.0,14.0,4.0,1.0,3.0,116,0.698,1,5,238,0.0
1.0,1.0,2.0,4.0,4.0,2.0,0.0,36,0.727,1,0,143,0.0
1.0,0.0,3.0,6.0,3.0,3.0,1.0,49,0.92,1,5,48,0.0
1.0,0.0,3.0,9.0,5.0,2.0,1.0,122,0.915,1,5,25,0.0
1.0,0.0,3.0,12.0,8.0,2.0,5.0,64,0.624,1,5,22,1.0
0.0,1.0,3.0,3.0,6.0,2.0,1.0,5,0.92,0,5,11,0.0
0.0,0.0,3.0,16.0,5.0,2.0,3.0,5,0.92,1,5,46,0.0
1.0,0.0,4.0,1.0,3.0,2.0,1.0,37,0.74,1,5,28,1.0
1.0,0.0,4.0,16.0,5.0,2.0,3.0,45,0.769,1,5,33,0.0
1.0,0.0,3.0,9.0,4.0,2.0,0.0,51,0.903,1,0,98,0.0
1.0,0.0,2.0,21.0,4.0,2.0,5.0,66,0.698,0,0,87,0.0
1.0,1.0,4.0,18.0,4.0,2.0,1.0,50,0.767,1,5,35,0.0
1.0,0.0,4.0,21.0,1.0,1.0,5.0,99,0.884,1,5,96,0.0
0.0,1.0,3.0,3.0,4.0,2.0,1.0,64,0.624,0,5,90,1.0
0.0,2.0,3.0,5.0,4.0,2.0,1.0,102,0.579,1,5,20,0.0
1.0,0.0,4.0,21.0,1.0,2.0,1.0,103,0.939,1,5,73,0.0
1.0,0.0,3.0,4.0,4.0,2.0,1.0,4,0.804,0,5,19,0.0
1.0,1.0,4.0,14.0,1.0,2.0,5.0,30,0.897,1,5,33,0.0
1.0,0.0,3.0,21.0,6.0,2.0,5.0,119,0.698,1,5,2,0.0
1.0,0.0,3.0,9.0,5.0,2.0,1.0,2,0.887,1,5,30,1.0
1.0,0.0,3.0,11.0,2.0,2.0,4.0,13,0.926,1,5,27,0.0
1.0,0.0,3.0,14.0,3.0,2.0,5.0,5,0.92,1,5,122,0.0
1.0,2.0,3.0,9.0,5.0,3.0,2.0,49,0.92,0,5,55,1.0
1.0,0.0,2.0,9.0,5.0,2.0,5.0,48,0.91,1,0,4,0.0
1.0,1.0,4.0,6.0,5.0,4.0,1.0,26,0.8270000000000001,0,5,60,1.0
1.0,1.0,3.0,11.0,4.0,3.0,0.0,64,0.624,1,5,23,1.0
1.0,0.0,4.0,15.0,6.0,1.0,5.0,30,0.897,0,5,29,0.0
1.0,0.0,4.0,3.0,4.0,3.0,1.0,64,0.624,1,5,36,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,5,33,0.0
1.0,0.0,1.0,7.0,5.0,2.0,0.0,48,0.91,1,0,12,0.0
1.0,0.0,3.0,21.0,8.0,2.0,2.0,5,0.92,1,5,20,0.0
1.0,1.0,2.0,2.0,7.0,2.0,0.0,95,0.855,0,0,22,0.0
1.0,2.0,2.0,4.0,2.0,2.0,1.0,70,0.939,0,0,12,0.0
1.0,0.0,4.0,13.0,3.0,2.0,1.0,64,0.624,1,5,68,1.0
1.0,1.0,3.0,8.0,2.0,2.0,1.0,61,0.682,1,5,47,0.0
1.0,0.0,4.0,12.0,2.0,3.0,2.0,118,0.865,1,5,36,0.0
1.0,1.0,2.0,6.0,1.0,6.0,1.0,78,0.8270000000000001,1,0,160,0.0
1.0,0.0,4.0,21.0,7.0,2.0,5.0,5,0.92,1,5,86,0.0
1.0,0.0,3.0,21.0,6.0,2.0,5.0,5,0.92,1,5,4,0.0
1.0,0.0,3.0,21.0,1.0,2.0,2.0,5,0.92,1,5,102,0.0
1.0,1.0,2.0,0.0,4.0,2.0,0.0,114,0.925,0,0,204,0.0
1.0,0.0,3.0,10.0,4.0,2.0,4.0,6,0.924,1,5,114,0.0
1.0,0.0,3.0,2.0,4.0,2.0,1.0,46,0.7659999999999999,1,5,46,0.0
1.0,0.0,3.0,9.0,6.0,2.0,5.0,5,0.92,1,5,99,0.0
1.0,0.0,3.0,11.0,3.0,2.0,1.0,19,0.78,1,5,178,0.0
1.0,1.0,3.0,7.0,4.0,2.0,0.0,99,0.884,0,5,38,1.0
1.0,0.0,2.0,14.0,1.0,4.0,4.0,65,0.899,1,0,194,0.0
1.0,0.0,2.0,3.0,2.0,2.0,1.0,13,0.926,0,0,85,0.0
1.0,0.0,3.0,13.0,4.0,2.0,2.0,5,0.92,1,5,64,0.0
1.0,0.0,4.0,16.0,5.0,2.0,1.0,95,0.855,1,5,8,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,5,18,0.0
1.0,0.0,3.0,15.0,5.0,2.0,5.0,49,0.92,1,5,18,0.0
1.0,0.0,4.0,14.0,4.0,2.0,3.0,13,0.926,1,5,55,0.0
1.0,0.0,1.0,5.0,4.0,2.0,0.0,5,0.92,0,0,80,0.0
1.0,0.0,4.0,17.0,3.0,3.0,2.0,82,0.89,1,5,112,0.0
1.0,0.0,5.0,12.0,3.0,2.0,1.0,21,0.738,1,5,80,0.0
1.0,1.0,3.0,2.0,3.0,2.0,2.0,64,0.624,1,5,264,0.0
1.0,0.0,1.0,12.0,4.0,2.0,2.0,5,0.92,1,0,49,0.0
1.0,0.0,3.0,16.0,3.0,2.0,0.0,5,0.92,0,5,17,1.0
1.0,1.0,2.0,1.0,4.0,2.0,0.0,64,0.624,0,0,73,0.0
1.0,0.0,3.0,5.0,5.0,3.0,2.0,5,0.92,0,5,22,1.0
1.0,0.0,2.0,5.0,6.0,3.0,1.0,70,0.939,0,0,35,0.0
1.0,0.0,4.0,10.0,5.0,1.0,4.0,64,0.624,0,5,33,1.0
0.0,0.0,3.0,7.0,6.0,1.0,0.0,33,0.698,1,6,17,1.0
1.0,0.0,3.0,3.0,3.0,2.0,2.0,51,0.903,0,5,113,0.0
1.0,0.0,3.0,21.0,3.0,3.0,2.0,61,0.682,1,5,224,0.0
1.0,0.0,3.0,14.0,6.0,2.0,1.0,4,0.804,0,5,19,0.0
1.0,0.0,3.0,5.0,3.0,2.0,1.0,48,0.91,1,3,12,0.0
1.0,0.0,3.0,7.0,2.0,4.0,1.0,6,0.924,1,5,48,0.0
1.0,0.0,3.0,21.0,3.0,2.0,5.0,48,0.91,1,5,91,0.0
1.0,0.0,3.0,17.0,6.0,2.0,1.0,103,0.939,1,5,5,0.0
1.0,0.0,3.0,7.0,3.0,4.0,2.0,98,0.698,1,5,192,1.0
1.0,1.0,3.0,18.0,6.0,2.0,2.0,49,0.92,1,5,24,1.0
1.0,0.0,3.0,11.0,7.0,2.0,1.0,5,0.92,0,2,10,0.0
1.0,0.0,3.0,16.0,3.0,3.0,1.0,49,0.92,1,5,34,0.0
1.0,0.0,3.0,4.0,5.0,1.0,1.0,110,0.73,1,5,47,1.0
0.0,0.0,3.0,6.0,3.0,2.0,2.0,5,0.92,0,6,56,1.0
1.0,0.0,3.0,21.0,3.0,6.0,5.0,5,0.92,1,5,44,0.0
1.0,2.0,2.0,5.0,2.0,2.0,2.0,101,0.754,1,0,82,0.0
1.0,0.0,3.0,16.0,8.0,2.0,1.0,55,0.878,1,5,100,0.0
1.0,1.0,3.0,9.0,4.0,3.0,0.0,0,0.847,0,4,11,1.0
1.0,1.0,4.0,1.0,3.0,2.0,1.0,21,0.738,0,5,26,1.0
1.0,0.0,3.0,6.0,3.0,2.0,4.0,5,0.92,1,5,8,0.0
0.0,1.0,4.0,2.0,5.0,2.0,0.0,64,0.624,1,5,15,0.0
1.0,0.0,3.0,3.0,5.0,2.0,5.0,6,0.924,0,5,34,0.0
1.0,2.0,3.0,7.0,3.0,4.0,1.0,5,0.92,1,5,46,0.0
1.0,0.0,2.0,2.0,4.0,3.0,2.0,5,0.92,0,0,131,0.0
1.0,0.0,4.0,14.0,1.0,4.0,1.0,85,0.8959999999999999,1,4,156,0.0
1.0,0.0,1.0,5.0,4.0,2.0,0.0,5,0.92,0,0,44,0.0
1.0,1.0,3.0,2.0,3.0,3.0,1.0,64,0.624,1,5,176,0.0
1.0,0.0,4.0,21.0,4.0,2.0,4.0,5,0.92,0,5,125,1.0
0.0,1.0,3.0,4.0,4.0,2.0,0.0,5,0.92,0,5,51,0.0
1.0,2.0,3.0,7.0,3.0,3.0,1.0,116,0.698,1,5,42,0.0
1.0,0.0,3.0,11.0,5.0,2.0,1.0,95,0.855,1,5,51,0.0
1.0,0.0,3.0,2.0,4.0,2.0,1.0,48,0.91,1,5,102,0.0
1.0,0.0,3.0,7.0,4.0,2.0,1.0,11,0.55,1,5,5,0.0
1.0,0.0,3.0,21.0,7.0,2.0,1.0,5,0.92,1,5,63,0.0
1.0,0.0,3.0,21.0,8.0,2.0,5.0,5,0.92,1,5,14,1.0
1.0,0.0,5.0,17.0,3.0,2.0,1.0,5,0.92,1,5,336,0.0
1.0,0.0,2.0,15.0,5.0,2.0,5.0,6,0.924,1,0,50,0.0
1.0,2.0,3.0,3.0,6.0,2.0,1.0,30,0.897,0,5,78,1.0
1.0,1.0,3.0,14.0,4.0,2.0,2.0,48,0.91,1,5,46,1.0
1.0,1.0,3.0,6.0,3.0,2.0,1.0,0,0.847,0,5,122,0.0
1.0,0.0,5.0,11.0,4.0,1.0,5.0,70,0.939,0,5,24,0.0
1.0,1.0,3.0,9.0,2.0,2.0,2.0,13,0.926,1,5,50,0.0
1.0,0.0,3.0,3.0,3.0,2.0,1.0,48,0.91,1,5,38,0.0
1.0,0.0,4.0,9.0,5.0,2.0,4.0,50,0.767,1,5,61,0.0
0.0,0.0,4.0,2.0,2.0,2.0,2.0,49,0.92,1,5,72,0.0
1.0,0.0,3.0,9.0,4.0,2.0,1.0,39,0.555,1,5,24,1.0
1.0,1.0,3.0,21.0,6.0,2.0,5.0,103,0.939,1,5,6,0.0
1.0,0.0,3.0,18.0,2.0,2.0,4.0,5,0.92,0,1,20,0.0
1.0,0.0,4.0,21.0,6.0,2.0,5.0,5,0.92,1,5,161,1.0
1.0,0.0,3.0,11.0,8.0,2.0,5.0,49,0.92,1,5,122,1.0
1.0,2.0,2.0,2.0,2.0,3.0,0.0,24,0.527,1,0,50,1.0
1.0,0.0,3.0,7.0,4.0,2.0,2.0,28,0.742,1,5,106,1.0
1.0,0.0,4.0,0.0,2.0,2.0,0.0,5,0.92,0,3,98,1.0
1.0,0.0,3.0,8.0,5.0,5.0,1.0,5,0.92,1,5,17,0.0
1.0,0.0,3.0,3.0,1.0,2.0,2.0,60,0.698,0,5,43,0.0
1.0,0.0,3.0,0.0,4.0,2.0,1.0,64,0.624,1,5,16,1.0
1.0,0.0,4.0,21.0,3.0,2.0,4.0,5,0.92,1,5,19,0.0
1.0,2.0,3.0,19.0,5.0,2.0,5.0,103,0.939,1,5,112,0.0
1.0,1.0,3.0,7.0,1.0,2.0,2.0,13,0.926,0,2,85,0.0
1.0,0.0,3.0,20.0,2.0,2.0,2.0,64,0.624,1,5,9,0.0
